#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_1450	M_i
        5.78000        23.03388        23.27172        22.87600        22.53527        22.97263        21.25622       -23.32292       -24.44681
        5.79000        23.04435        23.28251        22.88727        22.54657        22.98392        21.26653       -23.31555       -24.43944
        5.80000        23.05482        23.29330        22.89853        22.55788        22.99521        21.27682       -23.30819       -24.43207
        5.81000        23.06529        23.30409        22.90979        22.56917        23.00650        21.28712       -23.30081       -24.42470
        5.82000        23.07575        23.31486        22.92104        22.58047        23.01779        21.29742       -23.29344       -24.41732
        5.83000        23.08620        23.32564        22.93229        22.59176        23.02909        21.30772       -23.28606       -24.40994
        5.84000        23.09666        23.33640        22.94352        22.60306        23.04039        21.31801       -23.27867       -24.40256
        5.85000        23.10711        23.34716        22.95475        22.61435        23.05170        21.32831       -23.27129       -24.39518
        5.86000        23.11755        23.35792        22.96598        22.62563        23.06301        21.33860       -23.26390       -24.38779
        5.87000        23.12800        23.36867        22.97719        22.63691        23.07432        21.34889       -23.25651       -24.38039
        5.88000        23.13844        23.37941        22.98840        22.64820        23.08564        21.35919       -23.24911       -24.37300
        5.89000        23.14887        23.39015        22.99960        22.65947        23.09696        21.36948       -23.24171       -24.36560
        5.90000        23.15931        23.40088        23.01080        22.67075        23.10828        21.37976       -23.23431       -24.35820
        5.91000        23.16973        23.41161        23.02198        22.68202        23.11962        21.39005       -23.22691       -24.35079
        5.92000        23.18016        23.42233        23.03316        22.69328        23.13095        21.40034       -23.21950       -24.34339
        5.93000        23.19058        23.43305        23.04433        22.70455        23.14229        21.41062       -23.21209       -24.33598
        5.94000        23.20100        23.44376        23.05550        22.71581        23.15364        21.42090       -23.20468       -24.32856
        5.95000        23.21141        23.45447        23.06665        22.72707        23.16499        21.43118       -23.19726       -24.32115
        5.96000        23.22183        23.46517        23.07780        22.73832        23.17635        21.44146       -23.18984       -24.31373
        5.97000        23.23223        23.47586        23.08894        22.74957        23.18772        21.45174       -23.18242       -24.30631
        5.98000        23.24264        23.48655        23.10007        22.76081        23.19909        21.46201       -23.17500       -24.29888
        5.99000        23.25304        23.49724        23.11119        22.77205        23.21046        21.47228       -23.16757       -24.29146
        6.00000        23.26343        23.50792        23.12231        22.78329        23.22185        21.48255       -23.16014       -24.28403
        6.01000        23.27383        23.51860        23.13341        22.79453        23.23323        21.49282       -23.15271       -24.27660
        6.02000        23.28422        23.52927        23.14451        22.80576        23.24463        21.50309       -23.14527       -24.26916
        6.03000        23.29460        23.53993        23.15559        22.81699        23.25603        21.51335       -23.13784       -24.26173
        6.04000        23.30498        23.55060        23.16667        22.82821        23.26743        21.52362       -23.13040       -24.25429
        6.05000        23.31536        23.56125        23.17774        22.83943        23.27884        21.53388       -23.12296       -24.24684
        6.06000        23.32574        23.57191        23.18880        22.85065        23.29026        21.54413       -23.11551       -24.23940
        6.07000        23.33611        23.58255        23.19985        22.86186        23.30168        21.55439       -23.10807       -24.23196
        6.08000        23.34647        23.59320        23.21089        22.87307        23.31311        21.56464       -23.10062       -24.22451
        6.09000        23.35684        23.60384        23.22192        22.88428        23.32454        21.57489       -23.09317       -24.21706
        6.10000        23.36720        23.61447        23.23295        22.89548        23.33598        21.58514       -23.08572       -24.20960
        6.11000        23.37755        23.62510        23.24396        22.90668        23.34743        21.59538       -23.07826       -24.20215
        6.12000        23.38790        23.63573        23.25496        22.91788        23.35888        21.60563       -23.07080       -24.19469
        6.13000        23.39825        23.64635        23.26595        22.92907        23.37034        21.61587       -23.06335       -24.18723
        6.14000        23.40859        23.65697        23.27694        22.94026        23.38180        21.62610       -23.05588       -24.17977
        6.15000        23.41893        23.66758        23.28791        22.95144        23.39327        21.63634       -23.04842       -24.17231
        6.16000        23.42927        23.67819        23.29887        22.96262        23.40475        21.64657       -23.04096       -24.16484
        6.17000        23.43960        23.68879        23.30983        22.97379        23.41623        21.65680       -23.03349       -24.15738
        6.18000        23.44993        23.69939        23.32077        22.98496        23.42772        21.66702       -23.02602       -24.14991
        6.19000        23.46026        23.70999        23.33170        22.99613        23.43921        21.67725       -23.01855       -24.14244
        6.20000        23.47058        23.72058        23.34263        23.00729        23.45071        21.68747       -23.01108       -24.13497
        6.21000        23.48089        23.73117        23.35354        23.01844        23.46222        21.69768       -23.00361       -24.12749
        6.22000        23.49121        23.74175        23.36445        23.02959        23.47374        21.70790       -22.99613       -24.12002
        6.23000        23.50152        23.75233        23.37534        23.04074        23.48526        21.71811       -22.98865       -24.11254
        6.24000        23.51182        23.76290        23.38623        23.05188        23.49679        21.72831       -22.98117       -24.10506
        6.25000        23.52212        23.77347        23.39710        23.06301        23.50832        21.73852       -22.97369       -24.09758
        6.26000        23.53242        23.78404        23.40797        23.07414        23.51987        21.74872       -22.96621       -24.09010
        6.27000        23.54271        23.79460        23.41882        23.08526        23.53142        21.75892       -22.95873       -24.08262
        6.28000        23.55300        23.80516        23.42967        23.09638        23.54298        21.76911       -22.95124       -24.07513
        6.29000        23.56328        23.81571        23.44051        23.10749        23.55454        21.77930       -22.94376       -24.06765
        6.30000        23.57357        23.82626        23.45134        23.11860        23.56612        21.78949       -22.93627       -24.06016
        6.31000        23.58384        23.83680        23.46216        23.12970        23.57770        21.79967       -22.92878       -24.05267
        6.32000        23.59411        23.84734        23.47296        23.14079        23.58929        21.80985       -22.92129       -24.04518
        6.33000        23.60438        23.85787        23.48377        23.15188        23.60088        21.82003       -22.91380       -24.03769
        6.34000        23.61465        23.86840        23.49456        23.16296        23.61248        21.83020       -22.90631       -24.03019
        6.35000        23.62491        23.87892        23.50534        23.17403        23.62409        21.84037       -22.89881       -24.02270
        6.36000        23.63516        23.88944        23.51611        23.18510        23.63571        21.85054       -22.89132       -24.01520
        6.37000        23.64541        23.89995        23.52688        23.19616        23.64732        21.86071       -22.88382       -24.00771
        6.38000        23.65566        23.91046        23.53763        23.20722        23.65895        21.87087       -22.87632       -24.00021
        6.39000        23.66590        23.92096        23.54838        23.21827        23.67058        21.88103       -22.86882       -23.99271
        6.40000        23.67614        23.93146        23.55911        23.22931        23.68221        21.89118       -22.86132       -23.98521
        6.41000        23.68637        23.94196        23.56984        23.24035        23.69385        21.90134       -22.85382       -23.97771
        6.42000        23.69660        23.95245        23.58056        23.25138        23.70550        21.91149       -22.84632       -23.97021
        6.43000        23.70683        23.96293        23.59127        23.26241        23.71714        21.92164       -22.83882       -23.96270
        6.44000        23.71705        23.97341        23.60197        23.27343        23.72879        21.93178       -22.83131       -23.95520
        6.45000        23.72727        23.98388        23.61267        23.28444        23.74045        21.94192       -22.82381       -23.94770
        6.46000        23.73748        23.99435        23.62335        23.29545        23.75210        21.95206       -22.81630       -23.94019
        6.47000        23.74769        24.00481        23.63403        23.30645        23.76376        21.96220       -22.80880       -23.93268
        6.48000        23.75789        24.01527        23.64469        23.31745        23.77542        21.97233       -22.80129       -23.92518
        6.49000        23.76809        24.02572        23.65535        23.32843        23.78709        21.98246       -22.79378       -23.91767
        6.50000        23.77829        24.03616        23.66600        23.33942        23.79875        21.99259       -22.78627       -23.91016
        6.51000        23.78848        24.04661        23.67664        23.35039        23.81042        22.00272       -22.77876       -23.90265
        6.52000        23.79866        24.05704        23.68727        23.36136        23.82209        22.01284       -22.77125       -23.89514
        6.53000        23.80885        24.06747        23.69790        23.37233        23.83375        22.02296       -22.76374       -23.88763
        6.54000        23.81902        24.07790        23.70851        23.38328        23.84542        22.03307       -22.75623       -23.88012
        6.55000        23.82920        24.08832        23.71912        23.39423        23.85710        22.04319       -22.74872       -23.87260
        6.56000        23.83936        24.09873        23.72972        23.40518        23.86877        22.05330       -22.74120       -23.86509
        6.57000        23.84953        24.10914        23.74031        23.41612        23.88044        22.06340       -22.73369       -23.85758
        6.58000        23.85969        24.11954        23.75090        23.42705        23.89212        22.07351       -22.72618       -23.85006
        6.59000        23.86984        24.12994        23.76147        23.43797        23.90379        22.08361       -22.71866       -23.84255
        6.60000        23.87999        24.14033        23.77204        23.44889        23.91547        22.09371       -22.71115       -23.83503
        6.61000        23.89014        24.15072        23.78260        23.45980        23.92714        22.10380       -22.70363       -23.82752
        6.62000        23.90028        24.16110        23.79315        23.47071        23.93882        22.11389       -22.69612       -23.82000
        6.63000        23.91042        24.17148        23.80369        23.48160        23.95050        22.12398       -22.68860       -23.81249
        6.64000        23.92055        24.18185        23.81423        23.49250        23.96218        22.13407       -22.68108       -23.80497
        6.65000        23.93067        24.19221        23.82476        23.50338        23.97386        22.14415       -22.67357       -23.79745
        6.66000        23.94080        24.20257        23.83528        23.51426        23.98554        22.15423       -22.66605       -23.78994
        6.67000        23.95092        24.21293        23.84579        23.52513        23.99722        22.16430       -22.65853       -23.78242
        6.68000        23.96103        24.22327        23.85630        23.53599        24.00889        22.17438       -22.65101       -23.77490
        6.69000        23.97114        24.23362        23.86680        23.54684        24.02057        22.18445       -22.64350       -23.76738
        6.70000        23.98124        24.24396        23.87729        23.55769        24.03225        22.19451       -22.63598       -23.75986
        6.71000        23.99134        24.25429        23.88777        23.56853        24.04393        22.20458       -22.62846       -23.75235
        6.72000        24.00144        24.26461        23.89825        23.57936        24.05560        22.21464       -22.62094       -23.74483
        6.73000        24.01153        24.27493        23.90872        23.59019        24.06727        22.22470       -22.61342       -23.73731
        6.74000        24.02161        24.28525        23.91918        23.60100        24.07894        22.23475       -22.60590       -23.72979
        6.75000        24.03170        24.29556        23.92963        23.61181        24.09061        22.24481       -22.59838       -23.72227
        6.76000        24.04177        24.30586        23.94008        23.62262        24.10228        22.25486       -22.59087       -23.71475
        6.77000        24.05184        24.31616        23.95052        23.63341        24.11395        22.26491       -22.58335       -23.70723
        6.78000        24.06191        24.32646        23.96095        23.64420        24.12561        22.27496       -22.57583       -23.69972
        6.79000        24.07197        24.33674        23.97138        23.65498        24.13727        22.28500       -22.56831       -23.69220
        6.80000        24.08203        24.34703        23.98180        23.66575        24.14892        22.29504       -22.56079       -23.68468
        6.81000        24.09208        24.35730        23.99221        23.67652        24.16057        22.30508       -22.55327       -23.67716
        6.82000        24.10213        24.36757        24.00261        23.68727        24.17222        22.31512       -22.54575       -23.66964
        6.83000        24.11218        24.37784        24.01301        23.69802        24.18387        22.32515       -22.53824       -23.66212
        6.84000        24.12222        24.38810        24.02340        23.70877        24.19551        22.33518       -22.53072       -23.65460
        6.85000        24.13225        24.39835        24.03379        23.71950        24.20714        22.34521       -22.52320       -23.64709
        6.86000        24.14228        24.40860        24.04416        23.73023        24.21877        22.35523       -22.51568       -23.63957
        6.87000        24.15230        24.41884        24.05453        23.74095        24.23040        22.36526       -22.50816       -23.63205
        6.88000        24.16232        24.42908        24.06490        23.75166        24.24202        22.37528       -22.50065       -23.62453
        6.89000        24.17234        24.43931        24.07525        23.76237        24.25364        22.38529       -22.49313       -23.61702
        6.90000        24.18235        24.44954        24.08560        23.77307        24.26525        22.39531       -22.48561       -23.60950
        6.91000        24.19236        24.45976        24.09594        23.78376        24.27686        22.40532       -22.47810       -23.60198
        6.92000        24.20236        24.46998        24.10628        23.79444        24.28846        22.41533       -22.47058       -23.59447
        6.93000        24.21235        24.48019        24.11661        23.80511        24.30006        22.42533       -22.46306       -23.58695
        6.94000        24.22234        24.49039        24.12693        23.81578        24.31165        22.43534       -22.45555       -23.57944
        6.95000        24.23233        24.50059        24.13724        23.82644        24.32324        22.44533       -22.44803       -23.57192
        6.96000        24.24231        24.51078        24.14755        23.83709        24.33482        22.45533       -22.44052       -23.56441
        6.97000        24.25229        24.52097        24.15785        23.84774        24.34640        22.46532       -22.43300       -23.55689
        6.98000        24.26226        24.53116        24.16815        23.85837        24.35797        22.47531       -22.42549       -23.54938
        6.99000        24.27223        24.54133        24.17843        23.86900        24.36954        22.48530       -22.41798       -23.54187
        7.00000        24.28219        24.55150        24.18871        23.87963        24.38110        22.49529       -22.41047       -23.53435
