#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        5.77000        26.03721        26.27472        25.87853        25.53777        25.97515        24.25973       -20.56872       -21.44007
        5.78000        26.06307        26.30091        25.90519        25.56446        26.00182        24.28541       -20.54600       -21.41735
        5.79000        26.08896        26.32712        25.93188        25.59118        26.02853        24.31113       -20.52323       -21.39458
        5.80000        26.11488        26.35336        25.95859        25.61794        26.05527        24.33688       -20.50044       -21.37178
        5.81000        26.14083        26.37964        25.98534        25.64472        26.08205        24.36267       -20.47760       -21.34895
        5.82000        26.16682        26.40594        26.01212        25.67154        26.10887        24.38850       -20.45474       -21.32608
        5.83000        26.19284        26.43227        26.03892        25.69840        26.13573        24.41435       -20.43183       -21.30318
        5.84000        26.21889        26.45863        26.06575        25.72529        26.16262        24.44024       -20.40890       -21.28024
        5.85000        26.24492        26.48498        26.09257        25.75216        26.18951        24.46612       -20.38592       -21.25727
        5.86000        26.27099        26.51135        26.11941        25.77907        26.21644        24.49204       -20.36292       -21.23426
        5.87000        26.29708        26.53775        26.14628        25.80600        26.24340        24.51798       -20.33987       -21.21122
        5.88000        26.32320        26.56418        26.17317        25.83296        26.27040        24.54395       -20.31680       -21.18814
        5.89000        26.34935        26.59063        26.20008        25.85995        26.29744        24.56995       -20.29369       -21.16503
        5.90000        26.37553        26.61711        26.22702        25.88697        26.32451        24.59599       -20.27054       -21.14189
        5.91000        26.40174        26.64361        26.25399        25.91402        26.35162        24.62205       -20.24736       -21.11871
        5.92000        26.42797        26.67014        26.28098        25.94110        26.37876        24.64815       -20.22414       -21.09549
        5.93000        26.45424        26.69670        26.30799        25.96820        26.40595        24.67427       -20.20089       -21.07224
        5.94000        26.48053        26.72329        26.33503        25.99534        26.43317        24.70043       -20.17761       -21.04896
        5.95000        26.50685        26.74990        26.36209        26.02250        26.46043        24.72662       -20.15429       -21.02564
        5.96000        26.53320        26.77654        26.38918        26.04969        26.48773        24.75283       -20.13094       -21.00228
        5.97000        26.55958        26.80321        26.41629        26.07691        26.51506        24.77908       -20.10755       -20.97890
        5.98000        26.58599        26.82990        26.44342        26.10416        26.54244        24.80536       -20.08413       -20.95547
        5.99000        26.61243        26.85663        26.47058        26.13144        26.56985        24.83167       -20.06067       -20.93202
        6.00000        26.63889        26.88338        26.49776        26.15875        26.59730        24.85801       -20.03718       -20.90853
        6.01000        26.66539        26.91016        26.52497        26.18609        26.62479        24.88438       -20.01365       -20.88500
        6.02000        26.69191        26.93696        26.55220        26.21345        26.65232        24.91079       -19.99009       -20.86144
        6.03000        26.71846        26.96379        26.57945        26.24084        26.67989        24.93721       -19.96650       -20.83785
        6.04000        26.74503        26.99064        26.60672        26.26826        26.70748        24.96366       -19.94287       -20.81422
        6.05000        26.77163        27.01752        26.63401        26.29570        26.73511        24.99014       -19.91921       -20.79056
        6.06000        26.79826        27.04443        26.66132        26.32317        26.76278        25.01665       -19.89551       -20.76686
        6.07000        26.82491        27.07136        26.68866        26.35067        26.79049        25.04319       -19.87178       -20.74313
        6.08000        26.85159        27.09832        26.71601        26.37819        26.81823        25.06976       -19.84802       -20.71936
        6.09000        26.87831        27.12531        26.74340        26.40575        26.84602        25.09636       -19.82422       -20.69556
        6.10000        26.90505        27.15232        26.77080        26.43333        26.87384        25.12299       -19.80038       -20.67173
        6.11000        26.93182        27.17937        26.79822        26.46095        26.90169        25.14965       -19.77652       -20.64786
        6.12000        26.95861        27.20644        26.82567        26.48859        26.92959        25.17634       -19.75262       -20.62396
        6.13000        26.98544        27.23353        26.85314        26.51626        26.95752        25.20305       -19.72868       -20.60003
        6.14000        27.01229        27.26066        26.88063        26.54395        26.98550        25.22980       -19.70471       -20.57606
        6.15000        27.03917        27.28782        26.90815        26.57168        27.01351        25.25658       -19.68071       -20.55206
        6.16000        27.06608        27.31500        26.93568        26.59943        27.04156        25.28338       -19.65667       -20.52802
        6.17000        27.09302        27.34221        26.96324        26.62721        27.06965        25.31022       -19.63260       -20.50395
        6.18000        27.11999        27.36945        26.99082        26.65502        27.09777        25.33708       -19.60850       -20.47984
        6.19000        27.14698        27.39671        27.01843        26.68285        27.12594        25.36397       -19.58436       -20.45571
        6.20000        27.17401        27.42401        27.04606        26.71072        27.15414        25.39089       -19.56019       -20.43153
        6.21000        27.20106        27.45133        27.07370        26.73861        27.18239        25.41785       -19.53598       -20.40733
        6.22000        27.22814        27.47868        27.10138        26.76653        27.21067        25.44483       -19.51174       -20.38309
        6.23000        27.25524        27.50606        27.12907        26.79447        27.23899        25.47183       -19.48747       -20.35881
        6.24000        27.28238        27.53346        27.15678        26.82243        27.26734        25.49887       -19.46316       -20.33451
        6.25000        27.30954        27.56089        27.18452        26.85043        27.29574        25.52593       -19.43882       -20.31017
        6.26000        27.33673        27.58835        27.21228        26.87845        27.32418        25.55303       -19.41444       -20.28579
        6.27000        27.36395        27.61583        27.24006        26.90650        27.35265        25.58015       -19.39003       -20.26138
        6.28000        27.39119        27.64335        27.26786        26.93457        27.38117        25.60730       -19.36559       -20.23694
        6.29000        27.41847        27.67089        27.29569        26.96267        27.40973        25.63448       -19.34112       -20.21246
        6.30000        27.44577        27.69846        27.32354        26.99080        27.43832        25.66169       -19.31661       -20.18796
        6.31000        27.47310        27.72605        27.35141        27.01895        27.46696        25.68893       -19.29206       -20.16341
        6.32000        27.50046        27.75368        27.37931        27.04713        27.49563        25.71619       -19.26749       -20.13884
        6.33000        27.52784        27.78133        27.40723        27.07534        27.52434        25.74349       -19.24288       -20.11423
        6.34000        27.55526        27.80901        27.43517        27.10357        27.55310        25.77082       -19.21823       -20.08958
        6.35000        27.58270        27.83672        27.46313        27.13183        27.58189        25.79817       -19.19356       -20.06490
        6.36000        27.61017        27.86445        27.49112        27.16011        27.61072        25.82555       -19.16885       -20.04019
        6.37000        27.63767        27.89221        27.51913        27.18842        27.63958        25.85296       -19.14410       -20.01545
        6.38000        27.66520        27.92000        27.54717        27.21676        27.66849        25.88041       -19.11932       -19.99067
        6.39000        27.69275        27.94782        27.57523        27.24512        27.69743        25.90788       -19.09451       -19.96586
        6.40000        27.72034        27.97566        27.60331        27.27351        27.72641        25.93538       -19.06967       -19.94102
        6.41000        27.74795        28.00353        27.63141        27.30193        27.75543        25.96291       -19.04479       -19.91614
        6.42000        27.77559        28.03143        27.65954        27.33037        27.78448        25.99047       -19.01988       -19.89123
        6.43000        27.80325        28.05935        27.68770        27.35883        27.81357        26.01806       -18.99493       -19.86628
        6.44000        27.83095        28.08731        27.71587        27.38733        27.84269        26.04568       -18.96995       -19.84130
        6.45000        27.85867        28.11528        27.74407        27.41585        27.87185        26.07333       -18.94494       -19.81629
        6.46000        27.88643        28.14329        27.77229        27.44440        27.90105        26.10101       -18.91990       -19.79125
        6.47000        27.91421        28.17133        27.80054        27.47297        27.93028        26.12872       -18.89482       -19.76617
        6.48000        27.94201        28.19939        27.82881        27.50157        27.95954        26.15645       -18.86971       -19.74105
        6.49000        27.96985        28.22748        27.85711        27.53019        27.98884        26.18422       -18.84456       -19.71591
        6.50000        27.99771        28.25559        27.88543        27.55884        28.01818        26.21202       -18.81938       -19.69073
        6.51000        28.02561        28.28374        27.91377        27.58752        28.04755        26.23985       -18.79417       -19.66552
        6.52000        28.05353        28.31191        27.94214        27.61623        28.07695        26.26770       -18.76893       -19.64027
        6.53000        28.08148        28.34010        27.97053        27.64496        28.10639        26.29559       -18.74365       -19.61500
        6.54000        28.10945        28.36833        27.99895        27.67371        28.13586        26.32350       -18.71834       -19.58968
        6.55000        28.13746        28.39658        28.02739        27.70250        28.16536        26.35145       -18.69299       -19.56434
        6.56000        28.16549        28.42486        28.05585        27.73131        28.19490        26.37942       -18.66761       -19.53896
        6.57000        28.19355        28.45317        28.08434        27.76014        28.22447        26.40743       -18.64220       -19.51355
        6.58000        28.22164        28.48150        28.11285        27.78900        28.25407        26.43546       -18.61676       -19.48811
        6.59000        28.24976        28.50986        28.14139        27.81789        28.28371        26.46353       -18.59128       -19.46263
        6.60000        28.27791        28.53825        28.16995        27.84681        28.31338        26.49162       -18.56577       -19.43712
        6.61000        28.30608        28.56666        28.19854        27.87575        28.34309        26.51974       -18.54023       -19.41157
        6.62000        28.33428        28.59511        28.22716        27.90471        28.37283        26.54790       -18.51465       -19.38600
        6.63000        28.36252        28.62358        28.25579        27.93370        28.40260        26.57608       -18.48904       -19.36039
        6.64000        28.39077        28.65207        28.28446        27.96272        28.43241        26.60429       -18.46340       -19.33474
        6.65000        28.41906        28.68060        28.31314        27.99177        28.46224        26.63253       -18.43772       -19.30907
        6.66000        28.44738        28.70915        28.34186        28.02084        28.49212        26.66081       -18.41201       -19.28336
        6.67000        28.47572        28.73773        28.37060        28.04993        28.52202        26.68911       -18.38627       -19.25761
        6.68000        28.50409        28.76634        28.39936        28.07905        28.55196        26.71744       -18.36049       -19.23184
        6.69000        28.53249        28.79497        28.42815        28.10820        28.58193        26.74580       -18.33468       -19.20603
        6.70000        28.56092        28.82363        28.45696        28.13737        28.61193        26.77419       -18.30884       -19.18019
        6.71000        28.58938        28.85232        28.48580        28.16656        28.64196        26.80261       -18.28297       -19.15431
        6.72000        28.61786        28.88104        28.51467        28.19578        28.67202        26.83106       -18.25706       -19.12841
        6.73000        28.64637        28.90978        28.54356        28.22503        28.70212        26.85954       -18.23112       -19.10246
        6.74000        28.67491        28.93855        28.57248        28.25430        28.73225        26.88806       -18.20514       -19.07649
        6.75000        28.70348        28.96735        28.60142        28.28360        28.76240        26.91660       -18.17914       -19.05048
        6.76000        28.73208        28.99617        28.63039        28.31293        28.79259        26.94517       -18.15310       -19.02444
        6.77000        28.76071        29.02503        28.65938        28.34227        28.82281        26.97377       -18.12702       -18.99837
        6.78000        28.78936        29.05391        28.68840        28.37165        28.85306        27.00241       -18.10092       -18.97227
        6.79000        28.81804        29.08281        28.71745        28.40105        28.88334        27.03107       -18.07478       -18.94613
        6.80000        28.84676        29.11175        28.74652        28.43047        28.91365        27.05977       -18.04861       -18.91995
        6.81000        28.87549        29.14071        28.77562        28.45993        28.94399        27.08849       -18.02240       -18.89375
        6.82000        28.90426        29.16970        28.80474        28.48940        28.97435        27.11725       -17.99616       -18.86751
        6.83000        28.93306        29.19872        28.83389        28.51890        29.00475        27.14603       -17.96989       -18.84124
        6.84000        28.96188        29.22777        28.86307        28.54843        29.03517        27.17485       -17.94359       -18.81494
        6.85000        28.99073        29.25684        28.89227        28.57799        29.06563        27.20369       -17.91725       -18.78860
        6.86000        29.01962        29.28594        28.92150        28.60757        29.09611        27.23257       -17.89088       -18.76223
        6.87000        29.04852        29.31507        28.95075        28.63717        29.12662        27.26148       -17.86448       -18.73583
        6.88000        29.07746        29.34422        28.98003        28.66680        29.15716        27.29041       -17.83805       -18.70940
        6.89000        29.10643        29.37340        29.00934        28.69646        29.18773        27.31938       -17.81158       -18.68293
        6.90000        29.13542        29.40261        29.03867        28.72614        29.21832        27.34838       -17.78508       -18.65643
        6.91000        29.16444        29.43185        29.06803        28.75584        29.24895        27.37741       -17.75855       -18.62989
        6.92000        29.19350        29.46112        29.09742        28.78558        29.27960        27.40647       -17.73198       -18.60333
        6.93000        29.22257        29.49041        29.12683        28.81534        29.31028        27.43556       -17.70538       -18.57673
        6.94000        29.25168        29.51973        29.15627        28.84512        29.34099        27.46467       -17.67875       -18.55010
        6.95000        29.28082        29.54908        29.18573        28.87493        29.37173        27.49382       -17.65208       -18.52343
        6.96000        29.30998        29.57846        29.21522        28.90476        29.40249        27.52300       -17.62539       -18.49674
        6.97000        29.33918        29.60786        29.24474        28.93462        29.43328        27.55221       -17.59866       -18.47001
        6.98000        29.36840        29.63729        29.27428        28.96451        29.46410        27.58145       -17.57190       -18.44324
        6.99000        29.39765        29.66675        29.30385        28.99442        29.49495        27.61072       -17.54510       -18.41645
