#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        2.11000        19.99034        19.87246        19.75040        19.60789        19.42405        19.40496       -25.52758       -26.28005
        2.12000        20.01096        19.88231        19.75922        19.62020        19.43515        19.41401       -25.52843       -26.28090
        2.13000        20.03373        19.89206        19.76809        19.63265        19.44634        19.42317       -25.52916       -26.28162
        2.14000        20.05868        19.90170        19.77702        19.64531        19.45752        19.43243       -25.52975       -26.28222
        2.15000        20.08588        19.91120        19.78602        19.65775        19.46870        19.44189       -25.53022       -26.28268
        2.16000        20.11547        19.92052        19.79509        19.67012        19.47994        19.45155       -25.53056       -26.28303
        2.17000        20.14712        19.92959        19.80424        19.68257        19.49131        19.46122       -25.53078       -26.28325
        2.18000        20.18054        19.93835        19.81346        19.69524        19.50296        19.47069       -25.53088       -26.28334
        2.19000        20.21554        19.94675        19.82279        19.70810        19.51510        19.47976       -25.53085       -26.28331
        2.20000        20.25194        19.95484        19.83225        19.72108        19.52777        19.48832       -25.53070       -26.28316
        2.21000        20.28965        19.96264        19.84183        19.73423        19.54055        19.49639       -25.53042       -26.28289
        2.22000        20.32858        19.97015        19.85154        19.74748        19.55314        19.50405       -25.53003       -26.28249
        2.23000        20.36858        19.97735        19.86138        19.76087        19.56593        19.51099       -25.52951       -26.28198
        2.24000        20.40952        19.98433        19.87136        19.77435        19.57962        19.51678       -25.52887       -26.28134
        2.25000        20.45117        19.99121        19.88147        19.78794        19.59435        19.52114       -25.52812       -26.28058
        2.26000        20.49323        19.99803        19.89172        19.80163        19.61016        19.52381       -25.52724       -26.27970
        2.27000        20.53551        20.00488        19.90208        19.81528        19.62685        19.52503       -25.52624       -26.27871
        2.28000        20.57780        20.01181        19.91256        19.82860        19.64405        19.52540       -25.52513       -26.27759
        2.29000        20.61967        20.01886        19.92311        19.84167        19.66162        19.52579       -25.52390       -26.27636
        2.30000        20.66057        20.02608        19.93371        19.85473        19.67953        19.52710       -25.52255       -26.27501
        2.31000        20.70005        20.03352        19.94431        19.86781        19.69760        19.53037       -25.52108       -26.27355
        2.32000        20.73743        20.04124        19.95492        19.88088        19.71548        19.53633       -25.51950       -26.27197
        2.33000        20.77209        20.04930        19.96548        19.89396        19.73265        19.54407       -25.51781       -26.27027
        2.34000        20.80424        20.05773        19.97599        19.90715        19.74867        19.55139       -25.51599       -26.26846
        2.35000        20.83396        20.06656        19.98649        19.92034        19.76353        19.55785       -25.51407       -26.26653
        2.36000        20.86097        20.07585        19.99697        19.93365        19.77755        19.56534       -25.51203       -26.26449
        2.37000        20.88500        20.08560        20.00744        19.94699        19.79097        19.57467       -25.50987       -26.26234
        2.38000        20.90667        20.09585        20.01793        19.96041        19.80401        19.58482       -25.50761       -26.26007
        2.39000        20.92667        20.10665        20.02843        19.97389        19.81683        19.59523       -25.50523       -26.25770
        2.40000        20.94547        20.11809        20.03894        19.98748        19.82953        19.60604       -25.50274       -26.25521
        2.41000        20.96342        20.13013        20.04946        20.00121        19.84209        19.61721       -25.50014       -26.25261
        2.42000        20.98080        20.14277        20.06001        20.01506        19.85457        19.62873       -25.49743       -26.24989
        2.43000        20.99776        20.15601        20.07055        20.02884        19.86697        19.64058       -25.49461       -26.24707
        2.44000        21.01435        20.16978        20.08108        20.04256        19.87933        19.65265       -25.49168       -26.24414
        2.45000        21.03066        20.18400        20.09158        20.05619        19.89170        19.66504       -25.48864       -26.24110
