#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_1450	M_i
        6.02000             nan             nan             nan        23.86794        23.00859        23.05878       -23.52672       -24.91041
        6.03000             nan             nan             nan        23.88093        23.02189        23.06940       -23.51980       -24.90348
        6.04000             nan             nan             nan        23.89410        23.03533        23.08001       -23.51286       -24.89655
        6.05000             nan             nan             nan        23.90734        23.04892        23.09070       -23.50593       -24.88961
        6.06000             nan             nan             nan        23.91979        23.06266        23.10138       -23.49899       -24.88267
        6.07000             nan             nan             nan        23.93228        23.07654        23.11211       -23.49205       -24.87573
        6.08000             nan             nan             nan        23.94484        23.09059        23.12296       -23.48511       -24.86879
        6.09000             nan             nan             nan        23.95689        23.10476        23.13390       -23.47816       -24.86184
        6.10000             nan             nan             nan        23.96913        23.11902        23.14491       -23.47121       -24.85489
        6.11000             nan             nan             nan        23.98146        23.13342        23.15608       -23.46426       -24.84794
        6.12000             nan             nan             nan        23.99400        23.14786        23.16736       -23.45731       -24.84099
        6.13000             nan             nan             nan        24.00628        23.16234        23.17864       -23.45035       -24.83403
        6.14000             nan             nan             nan        24.01849        23.17692        23.18986       -23.44339       -24.82707
        6.15000             nan             nan             nan        24.03128        23.19155        23.20097       -23.43643       -24.82011
        6.16000             nan             nan             nan        24.04366        23.20627        23.21195       -23.42946       -24.81314
        6.17000             nan             nan             nan        24.05621        23.22107        23.22279       -23.42249       -24.80617
        6.18000             nan             nan             nan        24.06903        23.23601        23.23351       -23.41552       -24.79920
        6.19000             nan             nan             nan        24.08146        23.25104        23.24411       -23.40855       -24.79223
        6.20000             nan             nan             nan        24.09389        23.26623        23.25461       -23.40157       -24.78525
        6.21000             nan             nan             nan        24.10649        23.28160        23.26490       -23.39459       -24.77828
        6.22000             nan             nan             nan        24.11943        23.29715        23.27503       -23.38761       -24.77129
        6.23000             nan             nan             nan        24.13251        23.31287        23.28500       -23.38063       -24.76431
        6.24000             nan             nan             nan        24.14556        23.32870        23.29471       -23.37365       -24.75733
        6.25000             nan             nan             nan        24.15893        23.34464        23.30425       -23.36666       -24.75034
        6.26000             nan             nan             nan        24.17248        23.36069        23.31355       -23.35967       -24.74335
        6.27000             nan             nan             nan        24.18579        23.37686        23.32267       -23.35268       -24.73636
        6.28000             nan             nan             nan        24.19928        23.39327        23.33153       -23.34568       -24.72936
        6.29000             nan             nan             nan        24.21303        23.40998        23.34014       -23.33869       -24.72237
        6.30000             nan             nan             nan        24.22679        23.42706        23.34842       -23.33169       -24.71537
        6.31000             nan             nan             nan        24.24111        23.44451        23.35632       -23.32469       -24.70837
        6.32000             nan             nan             nan        24.25562        23.46253        23.36389       -23.31768       -24.70137
        6.33000             nan             nan             nan        24.27024        23.48104        23.37100       -23.31068       -24.69436
        6.34000             nan             nan             nan        24.28500        23.50015        23.37777       -23.30367       -24.68735
        6.35000             nan             nan             nan        24.29912        23.51983        23.38406       -23.29667       -24.68035
        6.36000             nan             nan             nan        24.31274        23.54011        23.38984       -23.28966       -24.67334
        6.37000             nan             nan             nan        24.32604        23.56099        23.39513       -23.28264       -24.66632
        6.38000             nan             nan             nan        24.33968        23.58214        23.39975       -23.27563       -24.65931
        6.39000             nan             nan             nan        24.35329        23.60363        23.40388       -23.26861       -24.65230
        6.40000             nan             nan             nan        24.36597        23.62522        23.40740       -23.26160       -24.64528
        6.41000             nan             nan             nan        24.37842        23.64692        23.41047       -23.25458       -24.63826
        6.42000             nan             nan             nan        24.39046        23.66877        23.41320       -23.24756       -24.63124
        6.43000             nan             nan             nan        24.40198        23.69100        23.41553       -23.24053       -24.62422
        6.44000             nan             nan             nan        24.41451        23.71382        23.41753       -23.23351       -24.61719
        6.45000             nan             nan             nan        24.42715        23.73752        23.41917       -23.22648       -24.61017
        6.46000             nan             nan             nan        24.43881        23.76212        23.42037       -23.21946       -24.60314
        6.47000             nan             nan             nan        24.45123        23.78747        23.42121       -23.21243       -24.59611
        6.48000             nan             nan             nan        24.46453        23.81358        23.42157       -23.20540       -24.58908
        6.49000             nan             nan             nan        24.47734        23.84037        23.42151       -23.19837       -24.58205
        6.50000             nan             nan             nan        24.49008        23.86791        23.42113       -23.19133       -24.57502
        6.51000             nan             nan             nan        24.50316        23.89640        23.42039       -23.18430       -24.56798
        6.52000             nan             nan             nan        24.51649        23.92537        23.41922       -23.17726       -24.56094
        6.53000             nan             nan             nan        24.53036        23.95480        23.41750       -23.17023       -24.55391
        6.54000             nan             nan             nan        24.54433        23.98455        23.41546       -23.16319       -24.54687
        6.55000             nan             nan             nan        24.55864        24.01453        23.41307       -23.15615       -24.53983
        6.56000             nan             nan             nan        24.57337        24.04458        23.41082       -23.14911       -24.53279
        6.57000             nan             nan             nan        24.58793        24.07477        23.40886       -23.14207       -24.52575
        6.58000             nan             nan             nan        24.60241        24.10503        23.40757       -23.13502       -24.51870
        6.59000             nan             nan             nan        24.61739        24.13554        23.40738       -23.12798       -24.51166
        6.60000             nan             nan             nan        24.63294        24.16607        23.40802       -23.12093       -24.50461
        6.61000             nan             nan             nan        24.64865        24.19654        23.40977       -23.11389       -24.49757
        6.62000             nan             nan             nan        24.66469        24.22695        23.41252       -23.10684       -24.49052
        6.63000             nan             nan             nan        24.68114        24.25711        23.41648       -23.09979       -24.48347
        6.64000             nan             nan             nan        24.69791        24.28675        23.42167       -23.09274       -24.47642
        6.65000             nan             nan             nan        24.71484        24.31578        23.42798       -23.08569       -24.46937
        6.66000             nan             nan             nan        24.73177        24.34393        23.43533       -23.07864       -24.46232
        6.67000             nan             nan             nan        24.74910        24.37088        23.44335       -23.07158       -24.45527
        6.68000             nan             nan             nan        24.76677        24.39649        23.45148       -23.06453       -24.44821
        6.69000             nan             nan             nan        24.78470        24.42066        23.45931       -23.05748       -24.44116
        6.70000             nan             nan             nan        24.80235        24.44354        23.46681       -23.05042       -24.43410
        6.71000             nan             nan             nan        24.81950        24.46515        23.47428       -23.04337       -24.42705
        6.72000             nan             nan             nan        24.83671        24.48550        23.48194       -23.03631       -24.41999
        6.73000             nan             nan             nan        24.85395        24.50467        23.48994       -23.02925       -24.41293
        6.74000             nan             nan             nan        24.87165        24.52282        23.49892       -23.02219       -24.40587
        6.75000             nan             nan             nan        24.88935        24.53993        23.50901       -23.01513       -24.39882
        6.76000             nan             nan             nan        24.90673        24.55624        23.51989       -23.00807       -24.39176
        6.77000             nan             nan             nan        24.92462        24.57179        23.53084       -23.00101       -24.38470
        6.78000             nan             nan             nan        24.94343        24.58660        23.54168       -22.99395       -24.37763
        6.79000             nan             nan             nan        24.96258        24.60066        23.55249       -22.98689       -24.37057
        6.80000             nan             nan             nan        24.98182        24.61416        23.56354       -22.97983       -24.36351
        6.81000             nan             nan             nan        25.00151        24.62700        23.57496       -22.97277       -24.35645
        6.82000             nan             nan             nan        25.02156        24.63926        23.58636       -22.96570       -24.34939
        6.83000             nan             nan             nan        25.04182        24.65103        23.59840       -22.95864       -24.34232
        6.84000             nan             nan             nan        25.06161        24.66236        23.61059       -22.95158       -24.33526
        6.85000             nan             nan             nan        25.08222        24.67329        23.62288       -22.94451       -24.32819
        6.86000             nan             nan             nan        25.10334        24.68391        23.63540       -22.93745       -24.32113
        6.87000             nan             nan             nan        25.12347        24.69415        23.64792       -22.93038       -24.31406
        6.88000             nan             nan             nan        25.14367        24.70410        23.66041       -22.92332       -24.30700
        6.89000             nan             nan             nan        25.16438        24.71389        23.67343       -22.91625       -24.29993
        6.90000             nan             nan             nan        25.18514        24.72352        23.68633       -22.90918       -24.29287
        6.91000             nan             nan             nan        25.20656        24.73309        23.69971       -22.90212       -24.28580
        6.92000             nan             nan             nan        25.22841        24.74249        23.71339       -22.89505       -24.27873
        6.93000             nan             nan             nan        25.24965        24.75168        23.72715       -22.88798       -24.27166
        6.94000             nan             nan             nan        25.27081        24.76086        23.74111       -22.88092       -24.26460
        6.95000             nan             nan             nan        25.29237        24.76979        23.75535       -22.87385       -24.25753
        6.96000             nan             nan             nan        25.31439        24.77869        23.76971       -22.86678       -24.25046
        6.97000             nan             nan             nan        25.33660        24.78749        23.78425       -22.85971       -24.24339
        6.98000             nan             nan             nan        25.35919        24.79624        23.79928       -22.85264       -24.23633
        6.99000             nan             nan             nan        25.38215        24.80527        23.81487       -22.84558       -24.22926
