# Redshift u-g g-r r-i i-z z-y
     2.950      0.441      0.089     -0.094     -0.036      0.039
     2.960      0.461      0.092     -0.094     -0.037      0.037
     2.970      0.482      0.095     -0.094     -0.038      0.035
     2.980      0.504      0.097     -0.093     -0.039      0.031
     2.990      0.526      0.101     -0.093     -0.039      0.029
     3.000      0.550      0.104     -0.093     -0.039      0.028
     3.010      0.573      0.107     -0.092     -0.041      0.028
     3.020      0.597      0.111     -0.092     -0.041      0.025
     3.030      0.623      0.114     -0.092     -0.041      0.023
     3.040      0.650      0.118     -0.092     -0.041      0.021
     3.050      0.678      0.121     -0.091     -0.042      0.020
     3.060      0.707      0.125     -0.091     -0.042      0.018
     3.070      0.738      0.128     -0.090     -0.043      0.015
     3.080        nan      0.132     -0.090     -0.043      0.014
     3.090        nan      0.136     -0.091     -0.042      0.012
     3.100        nan      0.140     -0.090     -0.043      0.011
     3.110        nan      0.144     -0.090     -0.044      0.010
     3.120        nan      0.148     -0.090     -0.044      0.008
     3.130        nan      0.152     -0.090     -0.044      0.007
     3.140        nan      0.156     -0.090     -0.044      0.005
     3.150        nan      0.160     -0.089     -0.044      0.004
     3.160        nan      0.164     -0.089     -0.044      0.001
     3.170        nan      0.167     -0.089     -0.044      0.000
     3.180        nan      0.172     -0.089     -0.044     -0.001
     3.190        nan      0.176     -0.089     -0.044     -0.002
     3.200        nan      0.181     -0.089     -0.045     -0.002
     3.210        nan      0.186     -0.088     -0.044     -0.004
     3.220        nan      0.189     -0.088     -0.044     -0.006
     3.230        nan      0.194     -0.088     -0.044     -0.007
     3.240        nan      0.198     -0.088     -0.044     -0.008
     3.250        nan      0.203     -0.087     -0.044     -0.009
     3.260        nan      0.206     -0.086     -0.044     -0.012
     3.270        nan      0.211     -0.086     -0.044     -0.013
     3.280        nan      0.216     -0.086     -0.044     -0.013
     3.290        nan      0.221     -0.085     -0.044     -0.014
     3.300        nan      0.227     -0.084     -0.045     -0.014
     3.310        nan      0.231     -0.084     -0.045     -0.016
     3.320        nan      0.236     -0.083     -0.045     -0.017
     3.330        nan      0.241     -0.081     -0.046     -0.019
     3.340        nan      0.247     -0.080     -0.046     -0.019
     3.350        nan      0.253     -0.078     -0.047     -0.021
     3.360        nan      0.258     -0.076     -0.048     -0.022
     3.370        nan      0.265     -0.075     -0.049     -0.023
     3.380        nan      0.272     -0.073     -0.050     -0.024
     3.390        nan      0.279     -0.071     -0.051     -0.024
     3.400        nan      0.287     -0.068     -0.053     -0.024
     3.410        nan      0.294     -0.066     -0.054     -0.025
     3.420        nan      0.301     -0.063     -0.055     -0.027
     3.430        nan      0.309     -0.060     -0.056     -0.027
     3.440        nan      0.317     -0.057     -0.058     -0.028
     3.450        nan      0.325     -0.053     -0.060     -0.028
     3.460        nan      0.332     -0.048     -0.062     -0.030
     3.470        nan      0.340     -0.044     -0.064     -0.030
     3.480        nan      0.348     -0.040     -0.066     -0.030
     3.490        nan      0.356     -0.035     -0.067     -0.031
     3.500        nan      0.364     -0.030     -0.071     -0.031
     3.510        nan      0.372     -0.025     -0.072     -0.031
     3.520        nan      0.379     -0.019     -0.074     -0.032
     3.530        nan      0.387     -0.014     -0.076     -0.032
     3.540        nan      0.394     -0.008     -0.078     -0.033
     3.550        nan      0.402     -0.002     -0.080     -0.033
     3.560        nan      0.410      0.004     -0.081     -0.034
     3.570        nan      0.416      0.011     -0.083     -0.035
     3.580        nan      0.424      0.016     -0.085     -0.035
     3.590        nan      0.431      0.022     -0.086     -0.034
     3.600        nan      0.438      0.029     -0.088     -0.035
     3.610        nan      0.446      0.036     -0.090     -0.035
     3.620        nan      0.451      0.042     -0.091     -0.036
     3.630        nan      0.457      0.049     -0.092     -0.035
     3.640        nan      0.462      0.055     -0.093     -0.036
     3.650        nan      0.468      0.062     -0.094     -0.036
     3.660        nan      0.475      0.067     -0.094     -0.036
     3.670        nan      0.480      0.075     -0.095     -0.037
     3.680        nan      0.487      0.080     -0.096     -0.036
     3.690        nan      0.494      0.085     -0.096     -0.037
     3.700        nan      0.500      0.090     -0.096     -0.037
     3.710        nan      0.507      0.096     -0.097     -0.036
     3.720        nan      0.514      0.102     -0.098     -0.036
     3.730        nan      0.520      0.107     -0.097     -0.036
     3.740        nan      0.527      0.112     -0.097     -0.036
     3.750        nan      0.533      0.118     -0.097     -0.036
     3.760        nan      0.540      0.123     -0.097     -0.036
     3.770        nan      0.547      0.129     -0.097     -0.036
     3.780        nan      0.553      0.135     -0.097     -0.037
     3.790        nan      0.560      0.140     -0.097     -0.036
     3.800        nan      0.568      0.145     -0.097     -0.036
     3.810        nan      0.575      0.150     -0.096     -0.036
     3.820        nan      0.582      0.156     -0.097     -0.036
     3.830        nan      0.589      0.161     -0.096     -0.035
     3.840        nan      0.596      0.167     -0.095     -0.035
     3.850        nan      0.603      0.172     -0.094     -0.035
     3.860        nan      0.610      0.177     -0.094     -0.035
     3.870        nan      0.617      0.182     -0.093     -0.035
     3.880        nan      0.625      0.188     -0.093     -0.035
     3.890        nan      0.632      0.194     -0.093     -0.035
     3.900        nan      0.639      0.201     -0.093     -0.035
     3.910        nan      0.647      0.206     -0.092     -0.035
     3.920        nan      0.655      0.212     -0.092     -0.034
     3.930        nan      0.663      0.218     -0.092     -0.034
