#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        6.03000             nan             nan             nan        24.40671        23.54767        23.59518       -23.57553       -24.32800
        6.04000             nan             nan             nan        24.42039        23.56162        23.60630       -23.56809       -24.32056
        6.05000             nan             nan             nan        24.43414        23.57573        23.61751       -23.56065       -24.31312
        6.06000             nan             nan             nan        24.44710        23.58998        23.62870       -23.55321       -24.30567
        6.07000             nan             nan             nan        24.46010        23.60437        23.63994       -23.54576       -24.29823
        6.08000             nan             nan             nan        24.47318        23.61892        23.65130       -23.53831       -24.29078
        6.09000             nan             nan             nan        24.48573        23.63360        23.66274       -23.53086       -24.28333
        6.10000             nan             nan             nan        24.49848        23.64838        23.67426       -23.52341       -24.27588
        6.11000             nan             nan             nan        24.51132        23.66328        23.68594       -23.51596       -24.26842
        6.12000             nan             nan             nan        24.52437        23.67823        23.69773       -23.50850       -24.26096
        6.13000             nan             nan             nan        24.53715        23.69321        23.70951       -23.50104       -24.25350
        6.14000             nan             nan             nan        24.54988        23.70831        23.72124       -23.49358       -24.24604
        6.15000             nan             nan             nan        24.56317        23.72343        23.73286       -23.48612       -24.23858
        6.16000             nan             nan             nan        24.57606        23.73866        23.74434       -23.47865       -24.23112
        6.17000             nan             nan             nan        24.58911        23.75396        23.75569       -23.47119       -24.22365
        6.18000             nan             nan             nan        24.60243        23.76941        23.76691       -23.46372       -24.21618
        6.19000             nan             nan             nan        24.61537        23.78494        23.77802       -23.45625       -24.20871
        6.20000             nan             nan             nan        24.62830        23.80064        23.78902       -23.44877       -24.20124
        6.21000             nan             nan             nan        24.64140        23.81651        23.79981       -23.44130       -24.19376
        6.22000             nan             nan             nan        24.65485        23.83257        23.81045       -23.43382       -24.18629
        6.23000             nan             nan             nan        24.66842        23.84878        23.82091       -23.42635       -24.17881
        6.24000             nan             nan             nan        24.68197        23.86511        23.83112       -23.41887       -24.17133
        6.25000             nan             nan             nan        24.69584        23.88155        23.84116       -23.41139       -24.16385
        6.26000             nan             nan             nan        24.70988        23.89810        23.85096       -23.40391       -24.15637
        6.27000             nan             nan             nan        24.72369        23.91476        23.86057       -23.39642       -24.14889
        6.28000             nan             nan             nan        24.73767        23.93166        23.86993       -23.38894       -24.14140
        6.29000             nan             nan             nan        24.75192        23.94887        23.87903       -23.38145       -24.13392
        6.30000             nan             nan             nan        24.76617        23.96645        23.88781       -23.37396       -24.12643
        6.31000             nan             nan             nan        24.78099        23.98439        23.89619       -23.36648       -24.11894
        6.32000             nan             nan             nan        24.79599        24.00290        23.90426       -23.35898       -24.11145
        6.33000             nan             nan             nan        24.81110        24.02190        23.91186       -23.35149       -24.10396
        6.34000             nan             nan             nan        24.82635        24.04150        23.91912       -23.34400       -24.09646
        6.35000             nan             nan             nan        24.84096        24.06167        23.92590       -23.33651       -24.08897
        6.36000             nan             nan             nan        24.85507        24.08244        23.93217       -23.32901       -24.08147
        6.37000             nan             nan             nan        24.86886        24.10381        23.93795       -23.32151       -24.07398
        6.38000             nan             nan             nan        24.88299        24.12545        23.94306       -23.31402       -24.06648
        6.39000             nan             nan             nan        24.89709        24.14743        23.94767       -23.30652       -24.05898
        6.40000             nan             nan             nan        24.91025        24.16950        23.95169       -23.29902       -24.05148
        6.41000             nan             nan             nan        24.92319        24.19169        23.95524       -23.29152       -24.04398
        6.42000             nan             nan             nan        24.93571        24.21402        23.95846       -23.28401       -24.03648
        6.43000             nan             nan             nan        24.94772        24.23674        23.96127       -23.27651       -24.02898
        6.44000             nan             nan             nan        24.96073        24.26004        23.96375       -23.26901       -24.02147
        6.45000             nan             nan             nan        24.97385        24.28422        23.96588       -23.26150       -24.01397
        6.46000             nan             nan             nan        24.98600        24.30931        23.96756       -23.25400       -24.00646
        6.47000             nan             nan             nan        24.99890        24.33514        23.96888       -23.24649       -23.99895
        6.48000             nan             nan             nan        25.01268        24.36174        23.96972       -23.23898       -23.99145
        6.49000             nan             nan             nan        25.02598        24.38900        23.97015       -23.23147       -23.98394
        6.50000             nan             nan             nan        25.03919        24.41702        23.97024       -23.22396       -23.97643
        6.51000             nan             nan             nan        25.05276        24.44600        23.96998       -23.21646       -23.96892
        6.52000             nan             nan             nan        25.06656        24.47544        23.96929       -23.20894       -23.96141
        6.53000             nan             nan             nan        25.08091        24.50535        23.96805       -23.20143       -23.95390
        6.54000             nan             nan             nan        25.09535        24.53558        23.96649       -23.19392       -23.94639
        6.55000             nan             nan             nan        25.11015        24.56604        23.96457       -23.18641       -23.93887
        6.56000             nan             nan             nan        25.12535        24.59656        23.96280       -23.17890       -23.93136
        6.57000             nan             nan             nan        25.14039        24.62722        23.96131       -23.17138       -23.92385
        6.58000             nan             nan             nan        25.15534        24.65796        23.96050       -23.16387       -23.91633
        6.59000             nan             nan             nan        25.17080        24.68895        23.96078       -23.15635       -23.90882
        6.60000             nan             nan             nan        25.18682        24.71995        23.96190       -23.14884       -23.90130
        6.61000             nan             nan             nan        25.20300        24.75089        23.96412       -23.14132       -23.89379
        6.62000             nan             nan             nan        25.21951        24.78177        23.96734       -23.13381       -23.88627
        6.63000             nan             nan             nan        25.23643        24.81241        23.97178       -23.12629       -23.87876
        6.64000             nan             nan             nan        25.25367        24.84252        23.97744       -23.11878       -23.87124
        6.65000             nan             nan             nan        25.27107        24.87201        23.98421       -23.11126       -23.86372
        6.66000             nan             nan             nan        25.28847        24.90063        23.99204       -23.10374       -23.85621
        6.67000             nan             nan             nan        25.30627        24.92806        24.00052       -23.09622       -23.84869
        6.68000             nan             nan             nan        25.32441        24.95413        24.00913       -23.08871       -23.84117
        6.69000             nan             nan             nan        25.34281        24.97877        24.01741       -23.08119       -23.83365
        6.70000             nan             nan             nan        25.36092        25.00212        24.02538       -23.07367       -23.82613
        6.71000             nan             nan             nan        25.37854        25.02419        24.03333       -23.06615       -23.81862
        6.72000             nan             nan             nan        25.39622        25.04501        24.04145       -23.05863       -23.81110
        6.73000             nan             nan             nan        25.41393        25.06465        24.04991       -23.05112       -23.80358
        6.74000             nan             nan             nan        25.43209        25.08325        24.05935       -23.04360       -23.79606
        6.75000             nan             nan             nan        25.45025        25.10083        24.06991       -23.03608       -23.78854
        6.76000             nan             nan             nan        25.46810        25.11761        24.08125       -23.02856       -23.78102
        6.77000             nan             nan             nan        25.48644        25.13362        24.09267       -23.02104       -23.77350
        6.78000             nan             nan             nan        25.50572        25.14889        24.10397       -23.01352       -23.76599
        6.79000             nan             nan             nan        25.52533        25.16341        24.11524       -23.00600       -23.75847
        6.80000             nan             nan             nan        25.54503        25.17737        24.12675       -22.99848       -23.75095
        6.81000             nan             nan             nan        25.56518        25.19067        24.13863       -22.99097       -23.74343
        6.82000             nan             nan             nan        25.58569        25.20339        24.15049       -22.98345       -23.73591
        6.83000             nan             nan             nan        25.60641        25.21562        24.16299       -22.97593       -23.72839
        6.84000             nan             nan             nan        25.62665        25.22740        24.17563       -22.96841       -23.72087
        6.85000             nan             nan             nan        25.64773        25.23879        24.18838       -22.96089       -23.71336
        6.86000             nan             nan             nan        25.66930        25.24987        24.20136       -22.95337       -23.70584
        6.87000             nan             nan             nan        25.68988        25.26057        24.21434       -22.94586       -23.69832
        6.88000             nan             nan             nan        25.71054        25.27097        24.22728       -22.93834       -23.69080
        6.89000             nan             nan             nan        25.73170        25.28122        24.24075       -22.93082       -23.68329
        6.90000             nan             nan             nan        25.75292        25.29130        24.25411       -22.92331       -23.67577
        6.91000             nan             nan             nan        25.77479        25.30133        24.26794       -22.91579       -23.66825
        6.92000             nan             nan             nan        25.79709        25.31118        24.28207       -22.90827       -23.66074
        6.93000             nan             nan             nan        25.81879        25.32082        24.29629       -22.90076       -23.65322
        6.94000             nan             nan             nan        25.84040        25.33045        24.31070       -22.89324       -23.64571
        6.95000             nan             nan             nan        25.86241        25.33983        24.32539       -22.88573       -23.63819
        6.96000             nan             nan             nan        25.88488        25.34918        24.34021       -22.87821       -23.63068
        6.97000             nan             nan             nan        25.90755        25.35843        24.35519       -22.87070       -23.62316
        6.98000             nan             nan             nan        25.93058        25.36763        24.37067       -22.86318       -23.61565
        6.99000             nan             nan             nan        25.95399        25.37711        24.38671       -22.85567       -23.60813
