#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        6.03000             nan             nan             nan        24.02475        23.16571        23.21322       -23.95749       -24.70996
        6.04000             nan             nan             nan        24.03793        23.17916        23.22383       -23.95056       -24.70302
        6.05000             nan             nan             nan        24.05117        23.19275        23.23453       -23.94363       -24.69609
        6.06000             nan             nan             nan        24.06362        23.20650        23.24522       -23.93669       -24.68915
        6.07000             nan             nan             nan        24.07612        23.22038        23.25595       -23.92975       -24.68221
        6.08000             nan             nan             nan        24.08869        23.23443        23.26681       -23.92280       -24.67527
        6.09000             nan             nan             nan        24.10074        23.24861        23.27775       -23.91586       -24.66832
        6.10000             nan             nan             nan        24.11298        23.26288        23.28876       -23.90891       -24.66137
        6.11000             nan             nan             nan        24.12532        23.27728        23.29994       -23.90196       -24.65442
        6.12000             nan             nan             nan        24.13786        23.29173        23.31123       -23.89500       -24.64747
        6.13000             nan             nan             nan        24.15015        23.30621        23.32251       -23.88804       -24.64051
        6.14000             nan             nan             nan        24.16237        23.32080        23.33374       -23.88108       -24.63355
        6.15000             nan             nan             nan        24.17517        23.33543        23.34485       -23.87412       -24.62659
        6.16000             nan             nan             nan        24.18755        23.35016        23.35584       -23.86716       -24.61962
        6.17000             nan             nan             nan        24.20010        23.36496        23.36668       -23.86019       -24.61265
        6.18000             nan             nan             nan        24.21293        23.37991        23.37741       -23.85322       -24.60568
        6.19000             nan             nan             nan        24.22537        23.39495        23.38802       -23.84624       -24.59871
        6.20000             nan             nan             nan        24.23781        23.41015        23.39853       -23.83927       -24.59173
        6.21000             nan             nan             nan        24.25041        23.42552        23.40882       -23.83229       -24.58475
        6.22000             nan             nan             nan        24.26336        23.44108        23.41896       -23.82531       -24.57777
        6.23000             nan             nan             nan        24.27644        23.45680        23.42893       -23.81833       -24.57079
        6.24000             nan             nan             nan        24.28950        23.47264        23.43865       -23.81134       -24.56380
        6.25000             nan             nan             nan        24.30287        23.48858        23.44819       -23.80435       -24.55682
        6.26000             nan             nan             nan        24.31643        23.50464        23.45750       -23.79736       -24.54983
        6.27000             nan             nan             nan        24.32974        23.52082        23.46662       -23.79037       -24.54284
        6.28000             nan             nan             nan        24.34324        23.53722        23.47549       -23.78338       -24.53584
        6.29000             nan             nan             nan        24.35699        23.55394        23.48410       -23.77638       -24.52885
        6.30000             nan             nan             nan        24.37075        23.57103        23.49239       -23.76938       -24.52185
        6.31000             nan             nan             nan        24.38508        23.58848        23.50029       -23.76238       -24.51485
        6.32000             nan             nan             nan        24.39959        23.60651        23.50786       -23.75538       -24.50784
        6.33000             nan             nan             nan        24.41422        23.62501        23.51498       -23.74838       -24.50084
        6.34000             nan             nan             nan        24.42898        23.64413        23.52175       -23.74137       -24.49383
        6.35000             nan             nan             nan        24.44311        23.66382        23.52805       -23.73436       -24.48683
        6.36000             nan             nan             nan        24.45673        23.68410        23.53383       -23.72735       -24.47981
        6.37000             nan             nan             nan        24.47003        23.70498        23.53913       -23.72034       -24.47280
        6.38000             nan             nan             nan        24.48368        23.72614        23.54375       -23.71332       -24.46579
        6.39000             nan             nan             nan        24.49729        23.74764        23.54788       -23.70631       -24.45877
        6.40000             nan             nan             nan        24.50997        23.76923        23.55141       -23.69929       -24.45176
        6.41000             nan             nan             nan        24.52243        23.79093        23.55448       -23.69227       -24.44474
        6.42000             nan             nan             nan        24.53447        23.81278        23.55722       -23.68525       -24.43772
        6.43000             nan             nan             nan        24.54600        23.83502        23.55955       -23.67823       -24.43069
        6.44000             nan             nan             nan        24.55854        23.85784        23.56155       -23.67121       -24.42367
        6.45000             nan             nan             nan        24.57118        23.88155        23.56320       -23.66418       -24.41664
        6.46000             nan             nan             nan        24.58284        23.90616        23.56440       -23.65715       -24.40962
        6.47000             nan             nan             nan        24.59527        23.93151        23.56525       -23.65012       -24.40259
        6.48000             nan             nan             nan        24.60857        23.95763        23.56561       -23.64309       -24.39556
        6.49000             nan             nan             nan        24.62139        23.98441        23.56556       -23.63606       -24.38853
        6.50000             nan             nan             nan        24.63413        24.01196        23.56518       -23.62903       -24.38149
        6.51000             nan             nan             nan        24.64722        24.04046        23.56444       -23.62199       -24.37446
        6.52000             nan             nan             nan        24.66055        24.06943        23.56328       -23.61496       -24.36742
        6.53000             nan             nan             nan        24.67442        24.09886        23.56157       -23.60792       -24.36039
        6.54000             nan             nan             nan        24.68839        24.12862        23.55953       -23.60088       -24.35335
        6.55000             nan             nan             nan        24.70271        24.15860        23.55714       -23.59384       -24.34631
        6.56000             nan             nan             nan        24.71745        24.18866        23.55489       -23.58680       -24.33927
        6.57000             nan             nan             nan        24.73201        24.21885        23.55294       -23.57976       -24.33222
        6.58000             nan             nan             nan        24.74649        24.24912        23.55165       -23.57272       -24.32518
        6.59000             nan             nan             nan        24.76148        24.27963        23.55146       -23.56567       -24.31814
        6.60000             nan             nan             nan        24.77704        24.31016        23.55211       -23.55863       -24.31109
        6.61000             nan             nan             nan        24.79275        24.34064        23.55387       -23.55158       -24.30404
        6.62000             nan             nan             nan        24.80879        24.37105        23.55662       -23.54453       -24.29700
        6.63000             nan             nan             nan        24.82524        24.40121        23.56059       -23.53748       -24.28995
        6.64000             nan             nan             nan        24.84201        24.43086        23.56578       -23.53043       -24.28290
        6.65000             nan             nan             nan        24.85895        24.45989        23.57209       -23.52338       -24.27585
        6.66000             nan             nan             nan        24.87588        24.48804        23.57945       -23.51633       -24.26880
        6.67000             nan             nan             nan        24.89322        24.51500        23.58747       -23.50928       -24.26174
        6.68000             nan             nan             nan        24.91089        24.54061        23.59561       -23.50223       -24.25469
        6.69000             nan             nan             nan        24.92883        24.56478        23.60343       -23.49517       -24.24764
        6.70000             nan             nan             nan        24.94648        24.58767        23.61094       -23.48812       -24.24058
        6.71000             nan             nan             nan        24.96363        24.60928        23.61842       -23.48106       -24.23352
        6.72000             nan             nan             nan        24.98085        24.62964        23.62608       -23.47400       -24.22647
        6.73000             nan             nan             nan        24.99810        24.64882        23.63408       -23.46695       -24.21941
        6.74000             nan             nan             nan        25.01580        24.66696        23.64306       -23.45989       -24.21235
        6.75000             nan             nan             nan        25.03350        24.68408        23.65316       -23.45283       -24.20529
        6.76000             nan             nan             nan        25.05089        24.70040        23.66404       -23.44577       -24.19823
        6.77000             nan             nan             nan        25.06877        24.71595        23.67500       -23.43871       -24.19117
        6.78000             nan             nan             nan        25.08759        24.73076        23.68584       -23.43165       -24.18411
        6.79000             nan             nan             nan        25.10675        24.74483        23.69666       -23.42459       -24.17705
        6.80000             nan             nan             nan        25.12599        24.75833        23.70770       -23.41752       -24.16999
        6.81000             nan             nan             nan        25.14569        24.77118        23.71914       -23.41046       -24.16293
        6.82000             nan             nan             nan        25.16574        24.78344        23.73054       -23.40340       -24.15586
        6.83000             nan             nan             nan        25.18600        24.79521        23.74258       -23.39633       -24.14880
        6.84000             nan             nan             nan        25.20579        24.80654        23.75477       -23.38927       -24.14174
        6.85000             nan             nan             nan        25.22641        24.81748        23.76707       -23.38221       -24.13467
        6.86000             nan             nan             nan        25.24753        24.82810        23.77959       -23.37514       -24.12761
        6.87000             nan             nan             nan        25.26766        24.83835        23.79212       -23.36808       -24.12054
        6.88000             nan             nan             nan        25.28786        24.84830        23.80461       -23.36101       -24.11347
        6.89000             nan             nan             nan        25.30858        24.85809        23.81763       -23.35394       -24.10641
        6.90000             nan             nan             nan        25.32934        24.86773        23.83053       -23.34688       -24.09934
        6.91000             nan             nan             nan        25.35077        24.87730        23.84392       -23.33981       -24.09228
        6.92000             nan             nan             nan        25.37262        24.88671        23.85760       -23.33274       -24.08521
        6.93000             nan             nan             nan        25.39387        24.89590        23.87137       -23.32568       -24.07814
        6.94000             nan             nan             nan        25.41503        24.90508        23.88533       -23.31861       -24.07107
        6.95000             nan             nan             nan        25.43659        24.91401        23.89958       -23.31154       -24.06401
        6.96000             nan             nan             nan        25.45862        24.92292        23.91394       -23.30447       -24.05694
        6.97000             nan             nan             nan        25.48084        24.93173        23.92848       -23.29741       -24.04987
        6.98000             nan             nan             nan        25.50343        24.94048        23.94352       -23.29034       -24.04280
        6.99000             nan             nan             nan        25.52639        24.94951        23.95911       -23.28327       -24.03574
